scorer,DLC_resnet50_openfieldOct30shuffle1_6000,DLC_resnet50_openfieldOct30shuffle1_6000,DLC_resnet50_openfieldOct30shuffle1_6000,DLC_resnet50_openfieldOct30shuffle1_6000,DLC_resnet50_openfieldOct30shuffle1_6000,DLC_resnet50_openfieldOct30shuffle1_6000,DLC_resnet50_openfieldOct30shuffle1_6000,DLC_resnet50_openfieldOct30shuffle1_6000,DLC_resnet50_openfieldOct30shuffle1_6000,DLC_resnet50_openfieldOct30shuffle1_6000,DLC_resnet50_openfieldOct30shuffle1_6000,DLC_resnet50_openfieldOct30shuffle1_6000
260,208.84375,74.51419830322266,0.9746466875076294,220.4652862548828,89.12783813476562,0.9896587133407593,220.38072204589844,70.30751037597656,0.9776962995529175,339.7354736328125,76.52775573730469,0.9849306344985962
261,208.21878051757812,74.54329681396484,0.9729996919631958,219.38450622558594,88.26124572753906,0.9899786710739136,219.3594207763672,69.80103302001953,0.9797811508178711,338.50543212890625,79.56583404541016,0.9855031371116638
262,206.89585876464844,73.64502716064453,0.9719299077987671,216.59652709960938,87.69356536865234,0.9892246127128601,218.6248016357422,69.13424682617188,0.9853618144989014,334.5530090332031,79.56114196777344,0.9878826141357422
263,206.25083923339844,71.28593444824219,0.9758164882659912,215.2770233154297,86.38011932373047,0.9872931241989136,218.0323486328125,67.88299560546875,0.9893006086349487,335.0733337402344,78.07553100585938,0.9817538857460022
264,210.60365295410156,66.97023010253906,0.9846659302711487,218.44305419921875,83.07113647460938,0.9667655229568481,219.35545349121094,67.79985046386719,0.9741541147232056,331.67926025390625,77.2454833984375,0.9779403209686279
265,213.7283477783203,65.76301574707031,0.9831929206848145,220.53280639648438,82.80870819091797,0.9512077569961548,222.0550079345703,67.71764373779297,0.9884802103042603,332.1001281738281,76.44725036621094,0.9738107919692993
266,217.1819305419922,64.69977569580078,0.9744621515274048,218.05877685546875,80.03411865234375,0.9555258750915527,225.441162109375,67.42719268798828,0.9930751323699951,333.0713806152344,76.18099212646484,0.9716010093688965
267,221.3154754638672,65.34611511230469,0.9617960453033447,223.6914825439453,82.01930236816406,0.9680979251861572,230.48597717285156,66.86398315429688,0.9949392676353455,334.2879943847656,79.02200317382812,0.9750962257385254
268,220.40013122558594,65.55844116210938,0.9663600921630859,223.96737670898438,82.26183319091797,0.9624376893043518,231.21531677246094,66.36653137207031,0.9948353171348572,336.2794189453125,79.00000762939453,0.9823525547981262
269,218.7446746826172,65.52425384521484,0.9702507853507996,223.0194549560547,81.79145050048828,0.9536036252975464,229.91249084472656,66.46678924560547,0.9950599670410156,338.4849548339844,79.51266479492188,0.9832454919815063
270,218.41648864746094,65.40547943115234,0.9718824625015259,222.71630859375,81.49117279052734,0.957537829875946,229.5116424560547,66.48870849609375,0.9952452182769775,340.4180908203125,78.06333923339844,0.9863407015800476
271,215.9062042236328,67.1869125366211,0.9804781079292297,218.478515625,81.62950134277344,0.9609712362289429,227.6437530517578,66.7035903930664,0.9948413372039795,341.5513000488281,77.77477264404297,0.983414888381958
272,211.60379028320312,69.15416717529297,0.9860694408416748,220.30599975585938,84.6014175415039,0.9818010330200195,224.93211364746094,67.28404998779297,0.9926175475120544,341.9786071777344,78.72081756591797,0.9798678159713745
273,210.0801544189453,70.28563690185547,0.9843262434005737,219.16119384765625,84.74066925048828,0.9879796504974365,223.063232421875,67.51725769042969,0.9866865873336792,341.28662109375,77.90828704833984,0.9812661409378052
274,207.96693420410156,70.9010238647461,0.9817044734954834,217.4294891357422,83.6943588256836,0.9891074299812317,218.97653198242188,66.49520111083984,0.9867760539054871,339.810302734375,78.18434143066406,0.9836188554763794
275,204.9937286376953,71.59780883789062,0.9664539694786072,213.68878173828125,83.53855895996094,0.9889358282089233,216.003662109375,66.27537536621094,0.9915857911109924,336.2617492675781,78.70516204833984,0.9826933145523071
276,201.23245239257812,71.83450317382812,0.9450491666793823,211.16574096679688,84.62093353271484,0.9884220361709595,213.33035278320312,67.8053207397461,0.9924201965332031,333.5220947265625,78.08061218261719,0.9743202328681946
277,199.78994750976562,72.63703155517578,0.9517767429351807,209.86257934570312,85.79170989990234,0.9876649379730225,211.12059020996094,68.74075317382812,0.9903316497802734,330.05572509765625,80.11402893066406,0.9780496954917908
278,198.90731811523438,72.93790435791016,0.9550447463989258,208.02696228027344,85.67816925048828,0.9823665022850037,209.49810791015625,69.17213439941406,0.9867236614227295,327.3497314453125,82.6407470703125,0.9925695657730103
279,196.7117156982422,74.69325256347656,0.9590883851051331,205.97860717773438,87.52037811279297,0.9762668609619141,208.0782928466797,70.19249725341797,0.9729303121566772,324.7850341796875,84.8436050415039,0.9941672086715698
280,195.1247100830078,73.48076629638672,0.977001428604126,205.1050567626953,87.2253646850586,0.9879253506660461,206.6506805419922,70.31710815429688,0.9795820116996765,323.0807800292969,85.97208404541016,0.9941469430923462
281,194.45932006835938,72.07901000976562,0.9807686805725098,204.13449096679688,86.80203247070312,0.9875614643096924,206.26327514648438,69.85443115234375,0.980053186416626,322.1910400390625,87.76750183105469,0.9936177134513855
282,193.71311950683594,70.86871337890625,0.9835352897644043,203.65057373046875,86.57280731201172,0.985736072063446,205.82220458984375,69.54547882080078,0.9777959585189819,319.7235412597656,88.27979278564453,0.9897271394729614
283,192.9816131591797,67.14702606201172,0.986096978187561,201.9941864013672,84.03618621826172,0.9751714468002319,205.97012329101562,66.61629486083984,0.9822683334350586,318.1242980957031,88.43994903564453,0.9822036027908325
284,193.3644256591797,64.471923828125,0.9856219291687012,197.19326782226562,84.06847381591797,0.9742120504379272,205.9526824951172,65.13201904296875,0.984790563583374,317.6339111328125,89.95220947265625,0.9787212610244751
285,192.8444366455078,63.307743072509766,0.9802755117416382,195.69606018066406,82.91254425048828,0.9765963554382324,205.15216064453125,63.94879150390625,0.9867362976074219,316.5347900390625,90.00607299804688,0.9783276915550232
286,191.10267639160156,61.864784240722656,0.9656744003295898,193.7802276611328,81.54280090332031,0.9774741530418396,203.72100830078125,63.174217224121094,0.9891878366470337,314.8575134277344,88.80780792236328,0.9819567203521729
287,187.4100799560547,61.967140197753906,0.966702938079834,190.42803955078125,79.1330795288086,0.9744728803634644,198.84713745117188,62.99461364746094,0.9910916686058044,310.7679443359375,85.96542358398438,0.9884885549545288
288,184.2366180419922,65.41488647460938,0.9772555828094482,187.9302978515625,79.06336975097656,0.9583562612533569,194.4634552001953,63.2784309387207,0.9887409210205078,308.36224365234375,85.19551849365234,0.9930974245071411
289,182.2405548095703,65.69811248779297,0.9841946363449097,188.27511596679688,81.39063262939453,0.9677629470825195,193.03060913085938,63.66228103637695,0.9887754917144775,306.6189880371094,83.47698974609375,0.9944362044334412
290,178.66717529296875,67.14448547363281,0.9858671426773071,186.0279998779297,81.60649108886719,0.9822450876235962,189.2460479736328,64.67313385009766,0.9764931201934814,304.0738220214844,82.26268768310547,0.9925093650817871
291,174.942138671875,71.59001922607422,0.9699793457984924,183.11346435546875,84.06461334228516,0.9921631813049316,184.3444061279297,66.6634292602539,0.988568902015686,301.9316711425781,81.17059326171875,0.981270432472229
292,171.51332092285156,74.5086898803711,0.9107933044433594,179.3500213623047,85.79621124267578,0.9920426607131958,179.90228271484375,69.13799285888672,0.9889077544212341,297.5175476074219,80.71012878417969,0.9806619882583618
293,168.03904724121094,77.02659606933594,0.9331973791122437,177.69454956054688,86.36983489990234,0.9907671213150024,177.38465881347656,70.56588745117188,0.985851526260376,291.56854248046875,78.62921905517578,0.9825591444969177
294,167.7987518310547,79.96308135986328,0.9675663709640503,175.9182891845703,88.51557922363281,0.9860910177230835,175.53652954101562,72.66255187988281,0.9706814289093018,290.0504455566406,78.23348236083984,0.9835596084594727
295,166.54246520996094,80.60433197021484,0.9781191349029541,173.9492645263672,89.01753234863281,0.9780375957489014,173.93482971191406,72.69444274902344,0.9480158090591431,287.43310546875,78.88322448730469,0.9791022539138794
296,165.2695770263672,81.79153442382812,0.9819126129150391,172.34848022460938,89.24856567382812,0.970612645149231,170.53453063964844,70.90970611572266,0.9413745403289795,285.2452087402344,79.07556915283203,0.9807628393173218
297,163.58782958984375,82.12759399414062,0.9808328747749329,173.45147705078125,90.07618713378906,0.9736771583557129,169.16036987304688,70.50914764404297,0.9558016061782837,285.8637390136719,79.26953887939453,0.9879148602485657
298,160.7444305419922,81.40650939941406,0.9700722098350525,171.70069885253906,89.71443939208984,0.984595775604248,168.8819122314453,71.30293273925781,0.9640622138977051,285.285400390625,79.8714370727539,0.9895025491714478
299,158.6353759765625,77.23785400390625,0.9586023092269897,169.86767578125,87.23860931396484,0.9916380643844604,168.48704528808594,69.31104278564453,0.9862751364707947,284.13507080078125,79.80461120605469,0.9894497990608215
300,157.89625549316406,73.12265014648438,0.9737632274627686,168.0648956298828,84.72966766357422,0.9920893311500549,168.6964111328125,66.94657135009766,0.9907467365264893,282.4358215332031,80.49604034423828,0.9887627959251404
301,157.3571014404297,71.33243560791016,0.9721639156341553,166.70777893066406,83.38898468017578,0.9889944791793823,168.15306091308594,66.2381362915039,0.991458535194397,282.71429443359375,82.86478424072266,0.9895308017730713
302,155.65126037597656,68.64415740966797,0.9584737420082092,164.22494506835938,82.33187103271484,0.9828469753265381,166.31878662109375,65.44949340820312,0.9920037388801575,281.0825500488281,85.07044219970703,0.9927458167076111
303,153.17579650878906,68.79485321044922,0.9730965495109558,158.52218627929688,81.14911651611328,0.9727989435195923,163.73123168945312,65.11341094970703,0.9913429021835327,277.9915771484375,86.84965515136719,0.9918886423110962
304,152.1593780517578,67.82130432128906,0.9804592728614807,154.97901916503906,80.1256103515625,0.9634345769882202,161.92193603515625,65.2850570678711,0.9910237193107605,274.683349609375,87.31808471679688,0.9907439947128296
305,149.86949157714844,67.50257873535156,0.9844180941581726,157.12030029296875,82.4051284790039,0.9660110473632812,160.44117736816406,65.07451629638672,0.9884076714515686,272.0345458984375,87.11540985107422,0.9922680258750916
306,146.61749267578125,69.3485336303711,0.9864484071731567,154.74021911621094,82.746337890625,0.9878190755844116,157.15313720703125,64.71397399902344,0.971197247505188,268.91473388671875,84.55079650878906,0.9915802478790283
307,143.5938720703125,72.94818878173828,0.978361189365387,152.62428283691406,84.52571105957031,0.9931929111480713,153.2581329345703,67.32576751708984,0.987621545791626,267.80169677734375,83.07115173339844,0.9889178276062012
308,141.5299835205078,74.82435607910156,0.9618172645568848,150.91336059570312,85.83521270751953,0.9947656393051147,150.81336975097656,68.97432708740234,0.9915366172790527,265.9237976074219,80.63829040527344,0.9834245443344116
309,139.6485137939453,76.87036895751953,0.9453086853027344,148.83787536621094,87.73680877685547,0.9946718811988831,149.16976928710938,70.77938079833984,0.9927293062210083,266.1749267578125,78.1142349243164,0.9794725179672241
310,140.10049438476562,79.40985870361328,0.9481707811355591,148.12611389160156,90.70429992675781,0.9930607080459595,147.4523468017578,73.53385162353516,0.9864899516105652,264.43792724609375,76.8048095703125,0.9782583713531494
311,141.33006286621094,81.73067474365234,0.9536745548248291,145.65943908691406,91.12720489501953,0.9935406446456909,144.95193481445312,72.15189361572266,0.9837274551391602,262.46575927734375,78.01449584960938,0.9751975536346436
312,140.8378143310547,84.59405517578125,0.9642292261123657,146.7388916015625,91.93167114257812,0.9925402402877808,146.13377380371094,72.18303680419922,0.9858217239379883,260.83599853515625,75.3126449584961,0.9774512052536011
313,142.8546905517578,85.2895278930664,0.9758108854293823,149.03982543945312,92.88764953613281,0.9905397295951843,147.88015747070312,72.8088607788086,0.9863145351409912,259.98736572265625,74.28961944580078,0.9783357381820679
314,144.1812744140625,86.37235260009766,0.9807047843933105,150.51644897460938,93.94911193847656,0.9879647493362427,149.18325805664062,73.49806213378906,0.9863547682762146,259.2200622558594,70.74785614013672,0.9810900688171387
315,145.42620849609375,88.38645935058594,0.9811134338378906,153.8236083984375,95.53713989257812,0.9873685836791992,149.93418884277344,75.33419036865234,0.9861729145050049,259.8680419921875,70.69281005859375,0.9826818704605103
316,146.62510681152344,89.30803680419922,0.9804483652114868,155.6054229736328,97.43269348144531,0.9895733594894409,150.83499145507812,76.57063293457031,0.9845359921455383,260.47882080078125,70.81599426269531,0.9842501878738403
317,150.22804260253906,98.83499908447266,0.9723648428916931,159.3397979736328,99.84095764160156,0.9888271689414978,151.65261840820312,82.24981689453125,0.9304097890853882,261.6626281738281,71.32840728759766,0.9866303205490112
318,156.4872589111328,101.27327728271484,0.9316122531890869,166.19338989257812,105.1719970703125,0.9908703565597534,156.04562377929688,85.32408905029297,0.9512324333190918,263.0927734375,72.52058410644531,0.9829534292221069
319,161.60533142089844,113.00820922851562,0.9461050629615784,169.82537841796875,110.92794036865234,0.978763997554779,157.35037231445312,91.19877624511719,0.949716329574585,266.3656921386719,75.5123291015625,0.9736774563789368
320,167.7624969482422,115.54898071289062,0.9534527659416199,173.75726318359375,111.42759704589844,0.9769754409790039,162.0545654296875,95.92967987060547,0.9582515954971313,267.2815246582031,76.07732391357422,0.9719023704528809
321,170.3267059326172,117.33878326416016,0.913451075553894,179.6826629638672,117.06938934326172,0.9880663156509399,166.48419189453125,100.18285369873047,0.9266629219055176,270.1595764160156,77.39867401123047,0.9849549531936646
322,173.4384307861328,120.7119369506836,0.8777058124542236,185.4032440185547,119.82508087158203,0.9800758361816406,169.4552764892578,104.03105926513672,0.8660133481025696,273.88720703125,76.732666015625,0.9895795583724976
323,175.5049591064453,127.6906509399414,0.8262426257133484,185.82839965820312,123.17850494384766,0.9629929065704346,171.97889709472656,106.77519989013672,0.8955051898956299,277.35723876953125,76.2620849609375,0.9871673583984375
324,178.97836303710938,127.32989501953125,0.8632355332374573,187.14430236816406,123.48792266845703,0.9592469930648804,175.2726593017578,107.57530975341797,0.9396188259124756,280.9129638671875,75.93484497070312,0.980809211730957
325,180.60874938964844,123.78409576416016,0.8892634510993958,189.51422119140625,123.3243179321289,0.9720752239227295,178.22894287109375,108.31037139892578,0.9628090858459473,282.8860778808594,75.79890441894531,0.9682570695877075
326,182.6010284423828,122.56437683105469,0.9287669658660889,191.68434143066406,122.30294036865234,0.9806348085403442,181.43783569335938,106.87313079833984,0.9628651142120361,284.99725341796875,76.18134307861328,0.9751722812652588
327,182.8796844482422,119.98939514160156,0.9501457214355469,192.24974060058594,121.64289093017578,0.9802871942520142,182.92633056640625,104.37590789794922,0.9563380479812622,288.2624816894531,75.7935791015625,0.9862048029899597
328,180.8609619140625,120.59293365478516,0.9591793417930603,191.29795837402344,122.41980743408203,0.9805669188499451,181.929931640625,105.67597198486328,0.9730900526046753,292.0289306640625,75.22340393066406,0.9865100383758545
329,179.71910095214844,122.54761505126953,0.9451848268508911,191.40740966796875,124.1417236328125,0.9815957546234131,181.50665283203125,108.76448059082031,0.975277841091156,294.6792297363281,75.14936828613281,0.9846459031105042
330,179.08773803710938,123.53992462158203,0.9439470171928406,190.89309692382812,126.17898559570312,0.983622670173645,181.28164672851562,110.27803039550781,0.9797393083572388,296.8410339355469,75.55069732666016,0.9801739454269409
331,180.60946655273438,129.71998596191406,0.9681919813156128,189.2672882080078,129.67697143554688,0.9739977121353149,177.76785278320312,114.00570678710938,0.9760836362838745,297.8511047363281,76.28146362304688,0.9758997559547424
332,177.20675659179688,133.6754608154297,0.9557058215141296,189.01686096191406,137.00888061523438,0.981587827205658,175.41543579101562,118.3060073852539,0.9698886871337891,296.9033508300781,76.96906280517578,0.9776631593704224
333,173.00299072265625,137.20960998535156,0.8835831880569458,183.68426513671875,141.81712341308594,0.9803686141967773,171.5668487548828,120.1849594116211,0.9748892784118652,294.3753967285156,76.69464111328125,0.9818254709243774
334,168.83016967773438,143.8424530029297,0.9066632986068726,183.34251403808594,145.53636169433594,0.9848970174789429,169.92120361328125,125.08158111572266,0.9744960069656372,291.0534362792969,77.42061614990234,0.9852786064147949
335,169.072509765625,144.64080810546875,0.9383285045623779,182.13648986816406,148.52845764160156,0.9876883029937744,169.1443634033203,130.239990234375,0.9443577527999878,285.732421875,79.37451171875,0.9741523265838623
336,166.09841918945312,143.66336059570312,0.9666961431503296,178.0124969482422,149.3321533203125,0.9831770658493042,165.5665283203125,130.9056854248047,0.970329761505127,282.1641540527344,77.92195129394531,0.9387689828872681
337,163.5129852294922,146.2468719482422,0.9728712439537048,175.35406494140625,151.99798583984375,0.9748793840408325,162.2288055419922,133.87789916992188,0.9730232954025269,275.0292663574219,80.30040740966797,0.9648783802986145
338,162.86038208007812,147.69894409179688,0.9668983221054077,174.80746459960938,155.0395965576172,0.970300018787384,163.05343627929688,133.36520385742188,0.9768001437187195,271.09295654296875,83.90695190429688,0.952351450920105
339,162.76243591308594,149.37625122070312,0.9681929349899292,172.89205932617188,153.6608428955078,0.9633301496505737,163.385009765625,135.43760681152344,0.9843202829360962,267.10614013671875,85.58731842041016,0.9431896209716797
340,160.42437744140625,152.83045959472656,0.9572580456733704,170.10858154296875,157.6747589111328,0.9686610698699951,161.66014099121094,139.0174102783203,0.9893679618835449,264.45184326171875,85.59480285644531,0.9263436794281006
341,158.56385803222656,159.170166015625,0.9487980604171753,172.43511962890625,162.06834411621094,0.985959529876709,159.63623046875,144.10630798339844,0.9812630414962769,265.2225036621094,90.20396423339844,0.9251527786254883
342,159.388671875,160.63052368164062,0.9524175524711609,172.56053161621094,163.77566528320312,0.987084150314331,157.59033203125,146.78419494628906,0.9744197130203247,265.333251953125,94.0347900390625,0.9381725192070007
343,161.5506591796875,162.46023559570312,0.9565536379814148,173.98289489746094,166.00729370117188,0.9828930497169495,158.33631896972656,149.43276977539062,0.967178225517273,264.7748718261719,94.69990539550781,0.9546669721603394
344,166.55990600585938,168.79330444335938,0.870189905166626,176.24693298339844,170.23876953125,0.9654863476753235,163.5134735107422,154.6015167236328,0.9391622543334961,263.79180908203125,98.28181457519531,0.9806212186813354
345,173.73680114746094,181.4915008544922,0.8436969518661499,185.2901611328125,176.20901489257812,0.9603266716003418,168.29359436035156,162.5759735107422,0.8843343257904053,264.18212890625,101.73519134521484,0.9825950860977173
346,179.94601440429688,190.7293243408203,0.7758392095565796,189.01507568359375,182.1474151611328,0.9113559722900391,170.91107177734375,168.31912231445312,0.8078813552856445,264.5497131347656,104.90338134765625,0.9649559259414673
347,189.0599365234375,197.55633544921875,0.7330746650695801,194.18077087402344,188.85443115234375,0.88417649269104,175.2594757080078,180.5674591064453,0.7778264284133911,265.3691711425781,109.41779327392578,0.9627485275268555
348,191.17239379882812,201.9833221435547,0.711666464805603,199.4090118408203,198.28948974609375,0.9511722326278687,180.67723083496094,185.86668395996094,0.7882428765296936,265.9803466796875,110.75801086425781,0.9499191641807556
349,192.11021423339844,209.91099548339844,0.7421796917915344,201.0549774169922,202.14071655273438,0.9225822687149048,182.4998321533203,194.29347229003906,0.8068127036094666,265.8703308105469,109.84744262695312,0.9320111870765686
350,194.61532592773438,215.08607482910156,0.88124680519104,206.41424560546875,209.10940551757812,0.9453085660934448,185.60533142089844,198.0319366455078,0.8760637044906616,266.7962341308594,109.3029556274414,0.8853213787078857
351,196.98590087890625,218.8291015625,0.8656415343284607,206.1176300048828,211.2467803955078,0.935279369354248,185.64749145507812,198.70628356933594,0.8650199174880981,266.6553649902344,108.94573974609375,0.8654334545135498
352,197.65914916992188,222.39906311035156,0.7671821117401123,208.70602416992188,213.62770080566406,0.9014163017272949,190.68026733398438,204.71522521972656,0.8659214973449707,264.5876159667969,108.6971206665039,0.8472787141799927
353,201.13414001464844,226.72157287597656,0.7190793752670288,209.63604736328125,220.13278198242188,0.8947342038154602,191.2403106689453,210.39889526367188,0.8104298710823059,264.521240234375,109.139404296875,0.8377377986907959
354,202.999267578125,229.4987335205078,0.8110761046409607,211.13381958007812,224.18345642089844,0.8986260294914246,191.78265380859375,213.483154296875,0.8826247453689575,263.4989318847656,109.15625,0.8664618134498596
355,202.97515869140625,232.68751525878906,0.7708783745765686,212.7984161376953,229.5154571533203,0.9313668012619019,194.00802612304688,220.24490356445312,0.8760136365890503,259.78863525390625,111.73426818847656,0.9278596639633179
356,201.12228393554688,239.45513916015625,0.7276590466499329,211.5380859375,234.77963256835938,0.9338953495025635,193.2391815185547,224.47235107421875,0.8717899322509766,260.63519287109375,114.6300277709961,0.9384263753890991
357,204.193359375,245.63909912109375,0.7988877296447754,210.85585021972656,239.3240203857422,0.8882577419281006,191.82437133789062,230.14422607421875,0.8477821946144104,258.1973876953125,119.104736328125,0.9332141876220703
358,202.9529266357422,250.76380920410156,0.7054789066314697,212.99044799804688,248.59910583496094,0.9279219508171082,193.9856414794922,238.94564819335938,0.8679400682449341,259.0804138183594,124.80628967285156,0.9178181886672974
359,205.4199981689453,261.9361267089844,0.8047637939453125,212.8291473388672,255.19520568847656,0.8844209313392639,195.60330200195312,246.3056182861328,0.8013083338737488,257.1174011230469,129.7349853515625,0.9482012987136841
360,207.90077209472656,266.0166320800781,0.741398274898529,217.7305908203125,263.07647705078125,0.9423481225967407,197.83889770507812,253.2408447265625,0.8047201037406921,255.69741821289062,139.4241943359375,0.9226420521736145
361,208.16571044921875,273.9238586425781,0.7269700765609741,217.1380157470703,267.9444580078125,0.8697448372840881,198.77964782714844,259.043701171875,0.8096103668212891,253.6691436767578,142.7805633544922,0.9145338535308838
362,211.94833374023438,280.7738952636719,0.8373565673828125,223.13681030273438,276.23492431640625,0.9256414175033569,201.93971252441406,264.593505859375,0.8264564275741577,253.05926513671875,149.69491577148438,0.9185434579849243
363,212.1781463623047,287.52325439453125,0.7771576642990112,222.96470642089844,278.5843200683594,0.8790905475616455,204.38995361328125,270.0749206542969,0.8268664479255676,255.60658264160156,156.7439727783203,0.8244673013687134
364,219.01376342773438,291.38336181640625,0.7018297910690308,224.32614135742188,287.4419250488281,0.8239445686340332,204.46942138671875,277.51806640625,0.809924840927124,253.4776153564453,163.55433654785156,0.9289081692695618
365,221.8080596923828,296.96868896484375,0.6831098198890686,227.28445434570312,293.7166442871094,0.8540773987770081,208.0021209716797,287.0571594238281,0.8155897855758667,254.23204040527344,173.88690185546875,0.9386823177337646
366,217.07489013671875,304.330078125,0.6659848690032959,226.7444610595703,299.9800720214844,0.8417491912841797,207.9917449951172,291.8246765136719,0.7034332752227783,253.44776916503906,175.13589477539062,0.8949520587921143
367,220.60560607910156,309.04302978515625,0.7335621118545532,226.85714721679688,303.3887634277344,0.83083176612854,208.36822509765625,295.92724609375,0.733214795589447,252.1727752685547,178.85704040527344,0.9175053834915161
368,224.9541473388672,311.12188720703125,0.7315454483032227,233.7011260986328,307.0423278808594,0.8886972665786743,213.72384643554688,300.38629150390625,0.693091094493866,253.9224853515625,183.39898681640625,0.8941197395324707
369,226.81117248535156,312.7616271972656,0.6967734098434448,236.3683624267578,310.0003967285156,0.8964309096336365,215.9408416748047,300.1534118652344,0.7750910520553589,254.09078979492188,184.49578857421875,0.8560575246810913
370,226.38975524902344,316.1240234375,0.7234501242637634,238.4593963623047,311.9886474609375,0.8458912372589111,218.44569396972656,302.0256652832031,0.8024649620056152,253.8585662841797,185.57408142089844,0.8029794692993164
371,228.80874633789062,319.3591613769531,0.7405662536621094,239.77774047851562,311.1551818847656,0.8093097805976868,219.82701110839844,305.62060546875,0.8073645830154419,256.0251770019531,187.66969299316406,0.8088529109954834
372,236.99810791015625,324.16357421875,0.6006906628608704,241.50259399414062,318.704833984375,0.6676234006881714,226.7095947265625,311.4847717285156,0.6570585370063782,257.8033752441406,189.47666931152344,0.8449105024337769
373,240.7816925048828,326.7555847167969,0.6584396362304688,248.6687774658203,322.4432373046875,0.8259139060974121,230.5516815185547,315.67193603515625,0.6393964290618896,259.88641357421875,192.0511932373047,0.8787962198257446
374,242.7938690185547,328.08270263671875,0.5578598380088806,251.33572387695312,323.76348876953125,0.8086420297622681,232.59776306152344,318.23919677734375,0.6975513100624084,261.66650390625,194.32211303710938,0.8578305244445801
375,246.20904541015625,331.9024658203125,0.514563798904419,253.8035430908203,324.9179992675781,0.7631901502609253,234.15005493164062,319.1255798339844,0.7129107117652893,265.26666259765625,196.25050354003906,0.8994492292404175
376,246.2828826904297,335.0754089355469,0.5488564372062683,256.4794921875,325.3974609375,0.6772767901420593,238.614501953125,323.5440979003906,0.6851106882095337,266.8943786621094,201.93785095214844,0.8317344188690186
377,252.59384155273438,339.6144714355469,0.4720648527145386,259.9961853027344,333.13458251953125,0.5329864621162415,241.30465698242188,327.8306884765625,0.5490521192550659,271.892333984375,207.014404296875,0.7649794220924377
378,255.09454345703125,342.1474304199219,0.5303714275360107,264.06292724609375,336.1138916015625,0.710891842842102,245.33477783203125,331.8570556640625,0.48163387179374695,272.41009521484375,209.3291473388672,0.8635864853858948
379,257.589111328125,343.51690673828125,0.5067545175552368,266.7344055175781,337.9415588378906,0.7638524770736694,247.9910430908203,333.87860107421875,0.5879086852073669,274.6972961425781,213.04718017578125,0.9509976506233215
380,262.352783203125,344.55682373046875,0.46954479813575745,268.5550842285156,339.5390930175781,0.6971631646156311,249.0167694091797,335.700927734375,0.6201412677764893,279.1317138671875,217.36764526367188,0.9492975473403931
381,259.8388366699219,349.3395080566406,0.552926242351532,268.7446594238281,339.1533203125,0.746967613697052,249.22604370117188,335.80364990234375,0.711212158203125,283.25347900390625,219.21839904785156,0.9142857789993286
382,264.84686279296875,348.4928283691406,0.5405117273330688,271.3830261230469,340.4410095214844,0.7199553847312927,251.31210327148438,337.7227478027344,0.697697639465332,290.71533203125,222.013671875,0.9319726824760437
383,266.62335205078125,349.29998779296875,0.5656415224075317,273.1207580566406,341.5319519042969,0.7475942373275757,253.6416473388672,339.05035400390625,0.7328404784202576,295.0621032714844,224.91941833496094,0.8992047309875488
384,263.3639831542969,352.5010070800781,0.6462145447731018,273.7612609863281,343.18023681640625,0.7774562835693359,255.15101623535156,339.3240051269531,0.7516993284225464,299.0397033691406,229.10324096679688,0.9193519353866577
385,261.9396057128906,353.34857177734375,0.758143424987793,272.4185485839844,345.2705383300781,0.7840147018432617,252.4753875732422,339.1426696777344,0.8526631593704224,302.547607421875,227.42169189453125,0.9314795732498169
386,263.4931640625,356.1864929199219,0.7491245865821838,272.4290466308594,350.7979431152344,0.8316802978515625,252.88919067382812,340.4898376464844,0.8562241792678833,307.3141784667969,229.86697387695312,0.9695751070976257
387,266.7607727050781,357.56793212890625,0.776073694229126,273.8866882324219,352.1858215332031,0.8834641575813293,255.69813537597656,345.6500549316406,0.8401778936386108,312.308837890625,231.72019958496094,0.955687403678894
388,266.93487548828125,359.8606872558594,0.7720078825950623,274.8602600097656,353.7543029785156,0.9075217843055725,255.92994689941406,348.5201416015625,0.8880634307861328,315.9472351074219,234.87628173828125,0.8973000049591064
389,262.8751525878906,364.5289306640625,0.7824509739875793,273.0348205566406,361.2129211425781,0.9359499216079712,255.02969360351562,350.16363525390625,0.9110277891159058,317.4499206542969,241.56088256835938,0.874215841293335
390,262.0619812011719,369.33447265625,0.809612512588501,272.36126708984375,366.1341552734375,0.8956844210624695,254.45587158203125,353.5505065917969,0.8861546516418457,317.9501647949219,241.22708129882812,0.9512073397636414
391,265.8156433105469,370.7323303222656,0.8201897740364075,273.1371154785156,367.56280517578125,0.9104655981063843,255.14532470703125,357.5290222167969,0.9040325880050659,319.2432861328125,246.95762634277344,0.9253747463226318
392,265.79913330078125,373.9906311035156,0.8044817447662354,275.9892272949219,371.3919372558594,0.9335499405860901,257.44989013671875,362.62908935546875,0.8953044414520264,322.59796142578125,251.93910217285156,0.8936965465545654
393,267.09197998046875,377.8388366699219,0.7783129215240479,276.9118347167969,376.81817626953125,0.9705649614334106,258.0814514160156,366.62237548828125,0.9160149097442627,322.05810546875,254.00975036621094,0.9316344261169434
394,267.443115234375,386.56866455078125,0.7752685546875,275.4366760253906,381.5994873046875,0.9404563903808594,257.7030944824219,371.35601806640625,0.8815026879310608,320.9520568847656,255.96359252929688,0.9409784078598022
